评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
160103,1417,张明敏,2022-09-13 07:50:44,3,3,0,老师上课讲的啥啊，听的我好迷惑
167724,1417,张明敏,2023-01-18 15:25:02,-5,2,7,上课其实不用怎么听，老师讲的也听不太懂，自己好好学quiz好好做就行。不知道老师怎么捞的，但最后喜提满绩。
167737,1417,张明敏,2023-01-18 16:53:55,6,6,0,数逻：\n\n缺点：讲课包括我在内应该有比较多的人听不下去的，就讲课来说应该不如隔壁的蔡铭和马德老师。上课用中文，考试用英文体验不太好。会用交上去的作业本当点名并随机点人回答问题，上课也不太好摸。除此之外hqj的实验指导近似于没有，还会额外增加一些实验要求，实验课体验也不太好。\n\n优点：给分好，这学期应该捞了很多人；作业少，课后一次只有几题；小测里是历年期末题，质量还可以；人也不错，一直笑眯眯的，该通融的都会通融。\n\n总结：上她的数逻很容易就抱着“混一混”的心态然后一学期过去没学什么到期末心态爆炸（比如我），但是如果能借助各种资源自学的话其实还是比较好拿高分的。上她的课注意寻找和利用资源自学（比如两倍速听老师的回放然后看别的老师的复习ppt进行梳理）就行，分不会差
169892,1417,张明敏,2023-02-28 08:49:47,5,5,0,一坨shit，典型的计算机学院的老教师。能力，视野，教学，科研，都很差。赶上时代的红利才能站到讲台上。
171241,1417,张明敏,2023-03-20 03:15:02,2,2,0,讲课依托答辩，先不说讲的好不好（不好），很多东西还都是不对的，在天马行空的拓展中暴露出缺乏的生活常识，常常前后矛盾怀疑根本不备课。速速我和加入马德神教，听马德智云保平安。
178588,1417,张明敏,2023-07-15 14:55:59,0,1,1,讲课不太行，解决方案是md智云；实验是hqj毫无指导，解决方案是蹭其他班助教；但今年计组貌似给分也不如数逻了，没有解决方案。。。
181994,1417,张明敏,2023-11-07 13:23:03,2,2,0,求求别讲华为了，把那时间用来讲课好吗？你是觉得自己讲的清楚吗？
185886,1417,张明敏,2024-01-09 23:44:25,-4,1,5,挺好的老师，平时上课会有quiz，\n\n但是quiz能帮助复习。\n\n虽然每节课都会点到，但老师人是挺好的
187763,1417,张明敏,2024-01-17 10:17:20,3,3,0,平时分是给的真烂吧，实验报告均分80多，大作业也扣，他妈的扣一点总评就95-了
187807,1417,张明敏,2024-01-17 13:47:48,4,4,0,讲的不好，给分也不好，实验报告和大程换算下来能比别的班低上两三分总评
188037,1417,张明敏,2024-01-18 05:10:04,-1,3,4,老师人不错 讲课还行，确实不如cm和md，但你要听肯定还是有收获的。就是小测评分标准感觉很奇怪，设计电路的有些我设计的没问题还被判错了。\n\n实验是hqj带的，之前还以为老师是那种乐呵人给分也好的那种，结果发现这位才是万恶之源。实验报告给分不能超过90，大作业也狠狠扣分，啊米诺斯！你说是要捞最后捞了个鸡毛啊，牛魔的。
190501,1417,张明敏,2024-03-06 06:59:04,3,3,0,张老师教的这门课怎么不改名叫华为专利设计？？？
190832,1417,张明敏,2024-03-20 13:31:51,7,7,0,傻逼老师，上课不明所以，讲的一坨，课都讲不明白还一堆b话，真不知道这种人怎么配当老师的
192203,1417,张明敏,2024-05-11 12:16:00,0,0,0,讲课不好，还花式点名，千万别选这个老师，选上了就退了算数了\n\n1分不谢
192444,1417,张明敏,2024-05-20 06:32:16,0,0,0,第一节课的时候说的4-5次随机小测，最后只有2次。虽然小测次数变少了，但是我其中一次小测没考好啊，不能这么朝令夕改的啊
193515,1417,张明敏,2024-06-12 06:21:26,2,2,0,喜欢举例子 但是自己根本搞不懂自己说的东西和应该讲的东西有什么关系 人还行但是讲课属实一坨 建议一秒不要浪费听其他老师智云
194172,1417,张明敏,2024-06-22 10:13:09,2,2,0,纯辣寄，上课根本不知道讲的什么，只能听别的老师智云。小测时间比期末都长（虽然网上有原卷）。千万别选这个b，配的实验老师hqj更是÷升中的÷升，实验课上讲的话不如放p，实验报告什么要求都不讲，等上交了之后会千方百计扣分，均分总评直接比其他班低三分。既然你不尊重我的努力我也没必要尊重你。赶紧逃千万别选
195385,1417,张明敏,2024-06-28 02:22:09,2,2,0,hqj今年被科普了什么叫做卡绩，于是给分就好了一些\n\n老师人还是好的，就是课困+点名吧。准备好在课上该干点什么，然后蔡铭智云全勤就差不多了。
195565,1417,张明敏,2024-06-28 23:12:52,13,14,1,逆天老师，节节课点名不说，给分垃圾无比，平时分比别的班要低3分！别的班都是满绩，简直离谱
198700,1417,张明敏,2024-09-11 03:38:00,4,4,0,垃圾老师，上课绝对不知所云，只能说睡觉都嫌烦
207764,1417,张明敏,2025-01-16 01:56:15,10,10,0,给1分都是我给这个人的年龄面子。如果打分无下限我绝对给你打到-inf\n\n\n\n上课贼几把爱举例子（我觉得就是他的脑子没法运行抽象概念的推演，于是自己发育出了这么一套教学模式），真不懂你一个大学老师就这点水平好意思给我们上课。\n\n\n\n我记忆最深刻的是，他说如果学生给他发消息他没看到导致这个学生没赶上ddl，不是他的责任，是学生没有反复提醒他，直到他说他收到了才算完。哇你真是一个出生啊，还敢把教师的责任转接给我们学生身上来，搞得好像我们也有工资一样。兼职布什人。\n\n\n\n还有那魔幻的期中考试和小测方式，我真想不出来这么现代的世界能够存在这么出生的考试方式，把题写在ppt上，然后让学生们一道题一道题写，集体过一个题。更别提考试内容什么考研题都出来了，那给的概念和书上写的概念都不是一回事，你让我们写个几把？期末考试能考这玩意吗？平时用英文教的考试给我用中文考（考研题是中文的），我能知道中文翻译出来的是那个概念。\n\n\n\n\n\n吃过最恶心的史，没有之一。\n\n\n\n------------------------------------------------------------------------\n\n\n\n这位学长/学姐说得好\n\n\n\n“一坨shit，典型的计算机学院的老教师。能力，视野，教学，科研，都很差。赶上时代的红利才能站到讲台上。”\n\n\n\n赶上时代的红利才能站到讲台上。
209205,1417,张明敏,2025-01-05 04:30:19,3,3,0,快跑😅
214928,1417,张明敏,2025-02-26 06:40:02,1,1,0,我服了
216195,1417,张明敏,2025-03-12 07:30:52,1,1,0,?天天问问问问问，没事吧？
218772,1417,张明敏,2025-05-04 12:25:38,2,2,0,quiz女王，华为女王，高铁女王，专利女王🙄💅
23238,1422,胡天磊,2016-03-22 15:29:14,8,11,3,据说是个很厉害的老师，网易雷火游戏的技术主管
23915,1422,胡天磊,2016-04-21 02:43:13,3,3,0,超级帅的老师^ω^有为青年！会讲一些在网易的所见所感！
24129,1422,胡天磊,2016-04-27 16:02:26,4,5,1,讲课听好玩的，给分实打实看期末考试。。还有要多发言。。
24133,1422,胡天磊,2016-04-27 18:45:09,4,4,0,老师以后有些地方语速能慢点就好了…老师是很厉害的人讲的很有料
30864,1422,胡天磊,2016-07-02 16:39:56,2,2,0,天磊爸爸，讲课很好。如果可以的话，不想睡过老师的课。可惜大程太多。
48580,1422,胡天磊,2017-04-17 14:24:13,21,23,2,14岁上大学，此人非凡人
49184,1422,胡天磊,2017-03-29 00:11:03,2,5,3,次次第二排，每次课坐我旁边的女生都会被叫，而我0次……
49269,1422,胡天磊,2017-04-01 02:09:14,21,24,3,老师喜欢喝可乐
49718,1422,胡天磊,2017-04-24 16:35:52,5,6,1,老师人挺好的。。。可是课前发言这种计分方式。。。真的好不公平啊。。。
49757,1422,胡天磊,2017-04-25 13:15:50,1,1,0,没有说教感
50153,1422,胡天磊,2017-04-30 11:22:39,8,10,2,鸟叔超棒啊！上完信安秒变迷妹！上课非常有趣，很多实战干货和段子。每次课都带一瓶可乐，（当听说老师14岁上竺混的时候都惊呆了）总之强推！
50157,1422,胡天磊,2017-04-30 11:41:30,-1,0,1,虽然经常点不到名发言\n\n但是还是能学到一些东西 \n\n给分比隔壁班貌似要低， 但是不水 能学到东西
50261,1422,胡天磊,2017-05-02 05:00:27,2,2,0,上课从头举手举到最后 边上的人都被叫了就自己没被叫到 这个体验不好啊 果然长得不如别的小姐姐漂亮啊。最后给分 反正我非常低。可能是基本没发言的原因吧。老师讲的很基础的内容，讲得还不错，虽然可能只记住了段子。
50750,1422,胡天磊,2017-05-05 01:16:09,6,7,1,讲课很棒，但是发言计分太不科学了
51385,1422,胡天磊,2017-06-04 04:30:53,3,5,2,讲课相当不错，给我们认真的讲述了信安的相关知识，完全不水……但平时分有发言10次（一次一分），这个给分当时感觉欠妥。总之就是给分不好但是干货众多讲课不错的课，对绩点不是很看中又想学东西的同学可以选
58138,1422,胡天磊,2017-08-05 17:05:06,1,1,0,一般般
76759,1422,胡天磊,2018-05-07 11:59:54,2,2,0,挺棒的
77134,1422,胡天磊,2018-05-02 14:31:50,-15,2,17,作业迟交1分钟，判0分。
78375,1422,胡天磊,2018-05-11 07:44:17,2,2,0,上课进度太快，作业给分比想象中好（迟交或者不交就没话说了）
78840,1422,胡天磊,2018-05-15 14:59:09,1,1,0,会讲工业界相关的东西，很棒啊
79701,1422,胡天磊,2018-06-13 02:12:02,1,1,0,讲课挺好的 还有故事听。学到了很多东西。就是上课要举手发言记分比较坑，不过也给了一次机会让没发言过的同学都发言一次
79886,1422,胡天磊,2018-06-15 01:56:09,0,0,0,肥宅快乐水
107422,1422,胡天磊,2019-05-05 05:06:38,1,2,1,长得帅
107462,1422,胡天磊,2019-05-05 10:13:27,1,1,0,天磊gg超好的啊，每次回答同学问题时都超级认真der
107485,1422,胡天磊,2019-05-05 22:57:58,1,1,0,挺喜欢信安原理的，老师很厉害and个人魅力超强的
107501,1422,胡天磊,2019-05-06 02:47:44,1,1,0,鸟叔超有个人魅力，信安原理给分还不错，我无脑吹！！
122065,1422,胡天磊,2020-02-10 21:30:28,1,1,0,感觉老师很厉害，喜欢喝纤维+可乐
124674,1422,胡天磊,2020-07-06 01:24:52,4,4,0,sp没有考试，课前发言提问和到课率占10分，作业90分+10分bonus。收获真的蛮大的，相比于某些专业课不知道好到哪里去了。怒给10分！sp
124675,1422,胡天磊,2020-07-06 01:33:11,4,4,0,安全编程技术给分很好，不过前面几次作业工作量有点大。这门课和计院大二下的课程完美联动，第一个实验写网站和数据库期中作业是一致的，如果是软工的还可以先学一下web开发，对同时期的软工基也有好处，linux实验部分装linux虚拟机可以在另一门通识linux应用技术基础里做好，总之如果有空就建议选这门课，发言次数够了可以100
135377,1422,胡天磊,2021-05-09 00:24:43,3,3,0,给分超好，上课发言水到了就行，期末按照ppt好好准备几个主要的知识点
135444,1422,胡天磊,2021-05-10 13:39:32,-1,0,1,给分不错，人也有趣
153029,1422,胡天磊,2022-04-24 02:38:37,0,0,0,所以说作业不能太早做，\n\n不然考试时考作业是啥都记不起来
153553,1422,胡天磊,2022-05-04 15:04:19,4,6,2,好老师，赞
153555,1422,胡天磊,2022-05-04 15:32:24,0,1,1,上课有趣 给分超好
153558,1422,胡天磊,2022-05-04 17:09:43,-6,3,9,今年的助教认真的吗？作业全部按要求认真完成扣我6分，总评比期末考试还低？属实6
153600,1422,胡天磊,2022-05-05 12:08:58,0,1,1,good！！！
154257,1422,胡天磊,2022-05-27 09:02:14,-1,0,1,HTL，我的超人
155156,1422,胡天磊,2022-06-09 02:01:37,1,3,2,单方面宣布是计院最可爱的老师——\n\ntlgg自己是本校毕业的，很清楚培养方案的弱点和一些无用的形式（比如机房上课），所以整体授课很高效；\n\n安编里的很多知识点，之后大三都还会了解到，算是先进行一个整体性的了解，同时这门课和软工基是部分联动的，可以一起写其中的部分作业；\n\n人非常亲切，有问题都会认真回答，上课也有趣，主要是长得也帅（bushi）；\n\n唯一美中不足是作业量确实不小，还没出分，许愿一个好分数，出分了来感谢哈哈哈
158244,1422,胡天磊,2022-06-27 17:26:55,-1,1,2,sp绝对好课啊 老师很可爱 冲就完事
172901,1422,胡天磊,2023-05-09 13:38:00,3,3,0,第五次作业，呵呵。。。。。。
173063,1422,胡天磊,2023-05-12 07:11:52,3,4,1,讲课一般，给分不明确
177458,1422,胡天磊,2023-07-03 10:27:43,6,8,2,安编给分挺烂的
177461,1422,胡天磊,2023-07-03 10:34:50,11,13,2,安全编程技术，和往年描述的给分很好不同，今年变化挺大，身边很多同学表示给分很差而且不明确，学在浙大上提交作业但是得不到一点反馈，没有平时分的具体构成，直接出一个糟糕的成绩让人破防。信安原是软工必修躲不掉，但是安全编程技术是选修课，以后选的同学要三思，给分可能很迷很不明确。
177485,1422,胡天磊,2023-07-03 11:40:47,-1,4,5,感觉tl老师还是很懂技术的，但心思不在教学上。考核方式不太明确，但给分还是良心的
177553,1422,胡天磊,2023-07-03 16:53:36,8,10,2,学弟学妹们快逃，如果你不想在给分标准不明确的情况下喜提不满意的绩点。\n\n有幸这学期连上了胡老师的信安原和安编。我的评价是一个比一个离谱，且周围同学普遍反映逆天。\n\n先说信安原。这门课一直没啥问题，直到出分。好几个同学出分后觉得奇怪，不该这么低，于是去问了问助教，助教回了分，并说胡老师修改了分数构成，由5次发言5分改成了10次发言10分。于是有同学去问了胡老师这是咋回事，两小时后胡老师回应说，助教搞错情况了，实际上并没有改。然后牛逼的来了，助教把和同学们之间询问成绩的所有聊天截图来了个死无对证。最后到查分，成绩构成确实没改，但是老师说作业没有满分的，似乎与同学之前询问助教的说法不一致。\n\n有同学是去年来修的，三个人去年平时分都满的，今年均降了5分左右。另外，这件事逆天之处在于，如果真的是助教搞不清楚情况打胡乱说，他为什么能构想老师改了成绩占比，还能构想出一个5%到10%的精确占比？而且就算是打胡乱说，为什么要删聊天记录呢？是心虚还是什么呢？也无从考证了。\n\n接着是安编。这门课只有发言和lab，离谱的是有些大佬都有没上4的。有同学觉得无语：我都这样卷了，绩点怎么还这么低？\n\n于是去问助教，助教说可能是今年报告改的比较严，具体不方便透露，同学们也不知道自己哪里扣了分。\n\n综上所述，这两门课的成绩构成是不透明的，唯一确定的是发言次数，其他的，比如作业，你是不知道具体作业的分数的，用F12打开学在浙大，可以惊喜的发现每一个作业都没打分，分都不知道哪里来的。\n\n所以这两门课，慎选。最终解释权就在老师那里，成绩怎么构成，你是决定不了的。
177556,1422,胡天磊,2023-07-03 16:19:29,7,8,1,给分极差极差极差，且不公布评分标准，同时也有在期末考试考完之后修改评分规则的恶劣行为。学弟学妹们慎选！！！！
177565,1422,胡天磊,2023-07-03 17:55:03,8,9,1,98上sp的信安原风评都还可以才来上的 但收获确实不多 给分也恶心🤢
177580,1422,胡天磊,2023-07-04 01:58:53,7,10,3,安全编程技术，给分差，助教烂，分数不公布不透明，慎选。
177639,1422,胡天磊,2023-07-04 03:56:25,7,9,2,快逃，慎选\n\n给分不透明，还有临时改评分细则\n\n这学期选了信安原和安编\n\n被双杀！！！
177642,1422,胡天磊,2023-07-04 04:11:29,-15,1,16,可能会被踩，但是我安边技确实满了。发了16次言也不算特别多，作业也就是正常写，没用eclipse用的idea，也没用虚拟机用的wsl（？）可能报告写的比较好？但也就只是把每一步骤都写清楚了，记录了写作业时候做的尝试和犯错的过程
177948,1422,胡天磊,2023-07-05 16:53:47,5,6,1,安全编程技术作业是真的多，上课内容和作业不说是完全脱节吧，至少也可以说是毫无关系了。作业内容基本上是ctf入门的内容，想写好要花不少功夫（最好有个懂ctf的大佬带）。作业给分也很玄学，根本不知道按什么标准打的分。另外上课发言算平时分除了让成绩再不透明一些之外毫无用处。。。如果想学东西建议搞到作业内容然后自己做一遍（反正也是自学），课就别选了。
178018,1422,胡天磊,2023-07-06 08:40:39,4,4,0,呵呵，sb安编，辛辛苦苦做的实验，发了十几次言，最后分奇差。联系助教核实分数也爱搭不理，我的建议是别选了。助教这帮人不知道为什么对待学生的作业的态度这么差，枉为助教
178066,1422,胡天磊,2023-07-06 13:57:44,13,14,1,htl的安编 90%作业 10%发言\n\n然而作业基本都是搬运的\n\n比如 \n\nWebgoat \n\nhttps://www.utc.edu/document/71626 \n\nhttp://staff.ustc.edu.cn/~bjhua/courses/fall10/labs/lab4/\n\n并且教了这么多年作业也没改过 ubuntu还是12.04 \n\n辛苦写作业最后喜提3.x 那我来个1不过分吧
178545,1422,胡天磊,2023-07-14 06:55:29,1,3,2,sb\n\n。
192177,1422,胡天磊,2024-05-11 01:53:17,5,6,1,出分贼慢，没想到还给我憋了坨大的\n\n能不选还是别选了\n\n信安原上课的内容老的要命\n\n多少年也不知道更新一下\n\n既然一门课老师的精力都不在好好准备课程内容\n\n而只会照着陈年老旧的ppt照本宣科\n\n真的没啥选的必要了
192195,1422,胡天磊,2024-05-11 07:11:45,1,3,2,出分慢，给分差，事倒是不多，上课内容可以当故事听还是有点意思的，但每节课都要去卷发言实在是i人不友好
192826,1422,胡天磊,2024-05-31 02:29:38,0,4,4,今年信安原给分我觉得起码我还是挺不错的，所有也选了安编，第一个实验做了也不难，感觉没有去年说的那么差
196126,1422,胡天磊,2024-07-02 09:39:02,1,5,4,安编作业认真写的和学长对过答案的，回答次数也是全班前几的，最后总评是八十多分的，问助教是已读不回的\n\n屎中屎
196159,1422,胡天磊,2024-07-02 02:12:17,1,2,1,安编技给分很一般，建议还是别选了
196381,1422,胡天磊,2024-07-03 07:32:07,3,5,2,认真做≠给你分
196595,1422,胡天磊,2024-07-04 07:37:24,-2,3,5,随机给分，💩中💩
214771,1422,胡天磊,2025-02-18 00:17:43,1,4,3,讲得还行唉感觉
214989,1422,胡天磊,2025-02-20 01:26:17,3,6,3,发言发言  发你妈的遗言   傻逼东西全家皮燕子被操发炎了？
218839,1422,胡天磊,2025-05-08 02:49:49,2,2,0,给分不错，但是10次发言属实令人头秃，给打个9分吧
218840,1422,胡天磊,2025-05-08 02:51:36,1,2,1,感觉听不听都一样
218841,1422,胡天磊,2025-05-08 02:57:18,2,2,0,好！牛逼
218842,1422,胡天磊,2025-05-08 05:12:19,1,1,0,要10次发言但给分好
138920,1444,王锐,2021-07-11 18:41:48,1,7,6,王锐老师，我的超人
139578,1444,王锐,2021-07-17 13:29:14,6,13,7,强推这节课！！！\n\n大作业是组队，所以建议找好靠谱队友再选，不然很痛苦（但和靠谱队友做游戏真的很快乐）\n\n我们有去网易雷火参观的环节，而且也经常会有讲座，对游戏行业的理解大幅度提高了！\n\n\n\n老师和助教都很nice（助教姐姐人美心善！）
196297,1444,王锐,2024-07-03 00:23:58,6,6,0,游程，不是很喜欢做游戏或者没基础的别来。上课讲的啥用没有，纯纯自己摸索，大三下要学全新的技术栈做游戏，游戏从建模到脚本都要自己弄才算自己的工作量（找素材不要时间的么啊喂），还说是为了体现上课讲的知识，你的课谁听啊？总之工作量爆炸，水学分的话绩点很难看，想水学分的别来！
196303,1444,王锐,2024-07-03 00:35:13,3,3,0,喜歡游戲 有基礎的可以選\n\n\n\n我0基礎直接暴斃
196428,1444,王锐,2024-07-03 10:02:32,-3,0,3,做游戏挺好玩的，可能给分确实有些主观色彩，以后选这门的大家注意汇报的时候要详细体现出自己的工作量就好，具体工作介绍的细致一些，应该还是没啥大问题滴！
28573,1453,胡晓军,2016-06-28 10:32:50,8,8,0,不点名
32214,1453,胡晓军,2016-07-06 03:18:01,1,3,2,一节课没去快满了……
48719,1453,胡晓军,2017-03-10 03:35:03,0,1,1,棒棒哒
56823,1453,胡晓军,2017-07-04 17:00:21,0,4,4,BS大概10个里面8个满绩？
56857,1453,胡晓军,2017-07-05 01:26:00,1,3,2,我也不知道听老师的课是什么感觉，但是就很爽。
83784,1453,胡晓军,2018-07-11 08:31:10,-1,2,3,老师BS给分真的给力；均?4.5 认真一点 肝一周就敢给满
83804,1453,胡晓军,2018-07-11 08:47:24,1,2,1,认真做事，随便满绩！好老师！
83828,1453,胡晓军,2018-07-11 09:12:16,1,2,1,没去上过课，满了
84045,1453,胡晓军,2018-07-12 02:28:48,0,2,2,真的是随便满绩
84115,1453,胡晓军,2018-07-12 04:56:48,0,1,1,感动哭 满满师生情
84121,1453,胡晓军,2018-07-12 05:12:45,-2,4,6,B/S，期中报告交一份，期末大程花一个星期好好做。大学第一门满绩，而且我周围认识的就没有不满绩的。
85370,1453,胡晓军,2018-07-17 09:21:53,1,4,3,不点名 只有期末大程和期中报告\n\n两点建议：\n\n1.大程基本功能都有了，前端不丑就不会影响满绩，没有特殊兴趣的话不必投入过多精力\n\n2.作业不要迟交 有比我做得更好的大佬因为迟交没满\n\n\n\n最后安利下spring boot
85426,1453,胡晓军,2018-07-17 17:02:10,1,2,1,不点名，均绩高
85809,1453,胡晓军,2018-08-15 05:17:20,1,1,0,一节课没上，满了
107816,1453,胡晓军,2019-05-10 02:50:04,0,0,0,课上真的有点无聊
114447,1453,胡晓军,2019-07-10 03:46:33,1,2,1,上课很无聊没有什么干货
114500,1453,胡晓军,2019-07-10 07:41:38,1,2,1,绝了…一节课没去过，甚至不知道老师长啥样，然后满了…
114503,1453,胡晓军,2019-07-10 08:29:21,0,0,0,真的好老师！我最终报告文件出了问题，老师发邮件告诉我，但我没在录入成绩前查收，结果给了我不合格。后来我马上跟老师邮件反馈，一天之内就帮我更正了成绩，而且分数也很高，那时真的是相当感动☺️
114537,1453,胡晓军,2019-07-10 12:12:01,3,3,0,努力一周，幸福一生。
116069,1453,胡晓军,2019-09-02 09:23:47,1,1,0,去了第一节课 然后期中花了几天做server 期末花了几天做网页 就满了
116749,1453,胡晓军,2019-09-15 03:08:57,-29,4,33,一节课没去，webserver抄计网，大程找外包，没花一点时间，满了。
124676,1453,胡晓军,2020-07-06 02:02:47,3,3,0,太良心了
136800,1453,胡晓军,2021-06-25 00:41:10,0,0,0,剩一周不到要交大作业，功能还没做几个，来这里许愿希望能做完
138747,1453,胡晓军,2021-07-10 16:01:42,3,3,0,强推bs，工作量适中，给分巨好
138756,1453,胡晓军,2021-07-10 16:32:53,6,6,0,楼下所有夸老师的都是真实的！\n\n这门课没点名没小测没平时作业没考试没论文，只有一个solo的大作业。\n\n我大概一个学期去了去了一半的课，其中认真听的几次可以发现老师是有讲干货的，并不是“无聊，没一点干货”，对某几种语言讲得比较细致，还会课上打开IDE现场给学生展示代码。\n\n不过这都不是重点，重点是！我拖到离ddl还有一周才开始大作业，当时以为自己要完了，web前端没学过，后端稀里糊涂，mqtt物联网服务器更是从来没接触过。没想到硬啃了一个礼拜完成了最基本的要求，界面也没时间美化了，最后有4.8！\n\n以上，胡晓军yyds！
138763,1453,胡晓军,2021-07-10 17:18:21,1,1,0,刚出分 火速赶来！\n\n平常上课老师有很认真地在讲，虽然我并不是很能听得进去（逃\n\n课程考核就是期中的设计报告+期末大作业（一个物联网应用网站），工作量是有的，但基本上一个星期可以完成所有代码的工作（如果完全没有数据库和前端语言基础的话可能需要更多的时间）。虽然不知道具体的评分细节，但我猜像以前的评论说的一样，功能完整文档清晰之余，前端稍微做得好看一点就能满了: )
138783,1453,胡晓军,2021-07-11 00:29:49,1,1,0,不点名，课上不上无所谓，东西大体做出来差不多上90，最幸福的专业课
138843,1453,胡晓军,2021-07-11 07:19:56,1,1,0,虽然工作量如大家所说确实是在一个星期内完成了，但是，因为文档过于简略导致卡在91，只有4.5，软工的课大家一定要将文档写得清楚详细啊。
138896,1453,胡晓军,2021-07-11 15:11:06,9,10,1,查老师均绩假的，大家别信，真实情况比这高多了
139493,1453,胡晓军,2021-07-16 12:35:08,1,1,0,BS才是真正的软件工程！\n\nBS yyds！
139649,1453,胡晓军,2021-07-19 08:05:04,-3,0,3,连学带写肝了一天半，90，只能说自己不努力吧233333
148771,1453,胡晓军,2022-01-13 12:55:11,1,1,0,验收了就满了，好老师
148777,1453,胡晓军,2022-01-13 13:08:39,3,3,0,不验收也满了
148779,1453,胡晓军,2022-01-13 13:18:21,1,1,0,事少，给分好的老师为什么只有9.6？
148788,1453,胡晓军,2022-01-13 13:49:36,6,6,0,老师本身是有水平的 强烈不认同“水课”的称呼\n\n会讲前端 从基础讲起 讲到框架的使用\n\n也会讲后端 会有实例的讲解 也会渗透一些相对较成熟的工业界的实现方式\n\n最后给分也挺好的
148791,1453,胡晓军,2022-01-13 14:28:39,1,1,0,第一次遇到给分这么好的课，无脑选好吧
148887,1453,胡晓军,2022-01-14 01:43:27,1,2,1,不验收、功能有bug也满了
150091,1453,胡晓军,2022-01-19 03:28:58,0,1,1,真就最短可以一周完成的作业，一节课不去也能满，建议选
164871,1453,胡晓军,2022-12-27 05:14:35,1,1,0,hxj yyds！！！
167204,1453,胡晓军,2023-02-23 16:40:25,13,13,0,等老师出分ing\n\n出分了，胡老师yyds
168231,1453,胡晓军,2023-02-22 12:30:52,7,8,1,srds\n\n这学期出成绩好慢啊\n\np.s一个月后更新：还是没出
168946,1453,胡晓军,2023-02-23 15:35:36,2,2,0,出分了，疑惑胡老师为什么不是10分
168947,1453,胡晓军,2023-02-23 15:38:47,1,1,0,放心选 宝藏老师 第一次满绩
168948,1453,胡晓军,2023-02-23 15:41:52,1,1,0,就去了几节课，大作业一周肝完，参考了下github现有的框架，实测能满，hxjyyds！！！快冲
168960,1453,胡晓军,2023-02-24 00:10:48,21,21,0,胡晓军是真的做到的从学生中来，到学生中去。比起那些忙着搞创业公司使劲恶心学生的老师好多了，你说对吧，翁先生？
168978,1453,胡晓军,2023-02-24 02:23:46,2,2,0,不点名；样式就参考网上的后台管理系统模板，只完成要求的功能，文档参考github上学长的格式，多写点，大概率就能满
168984,1453,胡晓军,2023-02-24 02:31:28,2,2,0,非常优秀的老师，讲课有干货，给分很好，可惜的是同学们出勤率不高
168993,1453,胡晓军,2023-02-24 02:54:02,1,1,0,bs满了 谢谢老师
169074,1453,胡晓军,2023-02-24 08:12:08,0,0,0,好！满了！
169162,1453,胡晓军,2023-02-24 13:24:32,0,0,0,老师超级好啊啊啊 肝了一周满了！
169279,1453,胡晓军,2023-02-25 07:50:36,2,2,0,一周冲锋满了，想凑模块学分建议选，讲课的内容也挺新的，可以学学前后端的一些开发技术。
189973,1453,胡晓军,2024-02-04 16:59:26,4,4,0,出分慢，给分神
189987,1453,胡晓军,2024-02-06 01:58:03,1,1,0,给分是真好啊，虽然出分有点慢。老师会认真检查每个人的作业所以别想着糊弄，但是只要认真做了分就会很好
214554,1453,胡晓军,2025-02-13 01:46:20,2,2,0,下个学期报到前一天出分什么水平\n\n给分还是很好的，即使我前端极简陋\n\n不过明年大作业题目里还有爬虫的话建议考虑退课或汽修，太费时间和精力
214555,1453,胡晓军,2025-02-13 02:26:38,1,1,0,给分真的神！
214557,1453,胡晓军,2025-02-13 02:46:47,0,0,0,给分是真神
214560,1453,胡晓军,2025-02-13 04:10:47,1,1,0,上课不点到，大作业课程占比百分百。给分较好，不过由于有爬虫等需求感觉今年课程作业难度较往年更难。大概需要花费一至两周时间完成。
214566,1453,胡晓军,2025-02-13 07:43:19,1,1,0,一节课都不用去听，给分神，唯一缺点就是工作量有点大，建议早点开始搞大作业
214744,1453,胡晓军,2025-02-17 08:20:43,1,1,0,海底捞，我的神 TAT
219887,1453,胡晓军,2025-06-10 03:38:10,0,0,0,给分的神！强烈建议学弟学妹来选
34311,1501,顾宗华,2016-10-01 07:07:20,0,0,0,老师很nice，英语说得挺好，不点名，脾气好。
37454,1501,顾宗华,2016-11-19 02:06:23,1,1,0,超良心的老师
38751,1501,顾宗华,2016-12-17 07:50:41,2,2,0,顾老师前排观光团
40265,1501,顾宗华,2016-12-31 05:49:09,2,3,1,老师人超级好，就是课对于大二的学生来说有点难，不过听说给分还不错？
41476,1501,顾宗华,2017-01-12 02:27:41,7,7,0,完全不点名，没quiz，内容充实，考试简单，你觉得咋样
41713,1501,顾宗华,2017-01-14 15:42:31,12,14,2,男神老师！人又帅脾气又超级超级好！没有见过比他更温和更有耐心的男老师了！英文水平超棒，信安课从来不点名不quiz，老师说凭个人兴趣上课~特别替同学们考虑，很耐心回答大家在群里的各种问题和建议~信安考试开卷，考点基本都在ppt里了，认真理解复习上4不虚，给分超棒！总之不能更赞啦！就是安卓实验对于大二的同学来说会有点小吃力，不过因为是组队完成会相对轻松一点~
41749,1501,顾宗华,2018-04-08 14:18:28,12,13,1,老师真是好人，但某些学生在群里不要得寸进尺好吗？就差直接向老师要满绩了
