评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
123986,3947,王鸿阳,2020-06-19 01:08:38,3,5,2,差评实锤
133217,3947,王鸿阳,2021-02-19 03:45:38,0,4,4,呵呵呵，见他一次打一次。
142070,3947,王鸿阳,2021-11-05 05:19:29,0,2,2,王鸿阳调走了 来了个傻逼王璐莎😅 😅 一言难尽 在这里缅怀王导
154237,3947,王鸿阳,2022-05-26 16:15:20,7,8,1,升任领导之后整个人都变了，伪君子一个
159641,3947,王鸿阳,2022-08-22 12:09:50,-2,0,2,我没上过但是我想上
165248,3947,王鸿阳,2022-12-30 13:41:40,-1,1,2,别的不知道 王导现在常驻临湖2楼隔壁，时不时我去弹琴还能还记得我\n\n2017级很怀念他
179615,3947,王鸿阳,2023-09-19 01:10:21,2,2,0,炒鸡好，炒鸡棒，炒鸡帅
189251,3947,王鸿阳,2024-01-22 15:15:53,2,2,0,海底捞，人炒鸡棒
190100,3947,王鸿阳,2024-02-21 16:21:57,0,0,0,思政课观感很好，能给的分数都会给到，点名会趁人多的时候点，为人温柔帅气
197890,3977,葛坚,2024-08-19 15:13:13,-2,0,2,还可以
107341,4147,王乔,2019-05-04 05:42:21,-5,4,9,温柔，大方，每次找老师签字盖章约好了时间都很准时，而且活动预算什么的真爽利hhhhh
116052,4147,王乔,2019-09-01 12:52:32,6,11,5,傻逼一个，为了个人的成绩完全不顾学生的感受，军训好的方面什么都不说，坏的方面么天天喷，教官都不让训练了她还坚持让学生受苦，不多说了，真是个傻B。
116446,4147,王乔,2019-09-10 14:58:17,-2,7,9,老师人真的挺好的，训练的时候尽量让我们多休息，也挺耐心的，我私聊的问题都会认真答复，不知道她在另一个页面的评价为什么这么烂。不过给分...说不上太好，比起隔壁赵金栋还是差了点，不过我自己确实有要被扣分的点，也没啥好辩解的。总体来说还是10分❤️
117208,4147,王乔,2019-09-20 10:42:33,7,10,3,说话呛
117212,4147,王乔,2019-09-20 11:02:18,6,8,2,建议对学生的态度再差一点嗷
117533,4147,王乔,2019-09-25 11:58:30,6,9,3,呵呵呵
117619,4147,王乔,2019-09-27 00:31:59,-7,2,9,人特别特别特别好
117667,4147,王乔,2019-11-16 02:48:12,-4,5,9,我觉得乔姐很好啊…也许有时候在群里说话会严厉，那也是你们水群水的连消息都看不到的时候。\n\n当面跟她交流真的是很亲切，会设身处地帮你考虑，你有问题就主动找她，多多咨询，不然你还等着辅导员主动来跟你嘘寒问暖吗
117810,4147,王乔,2019-10-02 08:48:23,-6,1,7,除了湄公河行动没有放完之外，其他都很好啊
118317,4147,王乔,2019-10-24 16:24:27,-4,3,7,我觉得OK.\n\n
139883,4147,王乔,2021-08-09 06:30:55,3,8,5,傻逼辅导员一个，为了自己不担责任，根本不替学生考虑，反正给学生造成的麻烦她自己也不用承担呗，一刀切技术倒是学的很麻利
141248,4147,王乔,2021-09-27 07:05:07,3,4,1,人倒是还行，就是底下带训干部一言难尽，打牌吃外卖睡大觉，绝了
193231,4147,王乔,2024-06-05 08:03:30,2,2,0,说话很呛，恐怖
198181,4147,王乔,2024-09-04 03:12:07,3,3,0,要求贼多，还不一次性给，真的离谱
198294,4147,王乔,2024-09-06 07:16:55,3,3,0,无理的要求贼多，让学生多了很多不必要的麻烦
198295,4147,王乔,2024-09-06 07:18:02,6,6,0,事情安排不好，老是搁那说别人不好
198404,4147,王乔,2024-09-08 13:41:20,1,1,0,这老师真的不行。
199206,4147,王乔,2024-09-19 04:08:48,1,1,0,压力学生有一手😅
216944,4147,王乔,2025-03-30 05:17:46,0,0,0,收敛收敛
219390,4147,王乔,2025-05-26 08:08:10,0,0,0,压力学生确实有一手
70954,4548,卢佳颖,2019-04-30 09:26:24,-26,12,38,卢导很漂亮很温柔！
70956,4548,卢佳颖,2019-05-03 12:07:53,-27,24,51,可爱\n\n毕竟是个丢校园卡的辅导员。\n\n负责\n\n工作业务还是处理到位，虽然偶尔发通知略迟一点hhh。\n\n暖心\n\n对同学们真的很关心。个人为例的话发烧的时候她算是第一个主动提出关照的？新年还有小礼物，令人惊喜。
70961,4548,卢佳颖,2019-05-01 09:09:34,41,63,22,有种兔子警官当上警察局长的感觉（佳颖姐的军装超级帅！）
70974,4548,卢佳颖,2018-01-28 01:21:09,-15,21,36,佳颖姐爱您
71049,4548,卢佳颖,2019-04-30 09:25:13,-30,17,47,超美的导员姐姐~评论说的兔子警官很贴切了
71052,4548,卢佳颖,2019-04-30 09:24:59,-36,12,48,我们佳颖仙女无敌可爱，人温柔又负责，给分还好。军训的时候负责又温柔。对我们超级好。
71056,4548,卢佳颖,2019-04-30 09:27:38,-27,13,40,卢导超级温柔的啊有木有！
71107,4548,卢佳颖,2018-01-28 03:04:20,-36,13,49,哇佳颖姐真的好看啊！！！炒鸡温柔还给我们发小礼物，很关心学生了~
71120,4548,卢佳颖,2019-04-30 09:24:31,-28,16,44,就觉得两个辅导员都超级赞的呀
71168,4548,卢佳颖,2019-04-30 09:26:13,-32,10,42,卢导是真的萌，而且真的真的很负责，超级喜欢
71460,4548,卢佳颖,2019-04-30 09:25:21,-34,14,48,超级喜欢佳颖姐。时而稳重，时而可爱，时而小迷糊，哈哈，总之是个特别特别好的辅导员，比心。
72200,4548,卢佳颖,2019-05-01 09:09:39,-37,9,46,佳颖姐真的很温柔，重点是很真诚而且踏实不浮夸（*/∇＼*）
72413,4548,卢佳颖,2019-04-30 09:26:28,-17,17,34,表白佳颖姐
73818,4548,卢佳颖,2019-05-01 09:09:47,44,54,10,佳颖姐才是交叉的辅导员小姐姐啊……王导刷了这么多不给佳颖姐刷的吗
75295,4548,卢佳颖,2019-04-30 09:26:19,-34,6,40,超温柔，体贴同学的好辅导员
76364,4548,卢佳颖,2019-06-22 18:36:13,88,107,19,做梦时梦见自己将佳颖姐拥入怀中，会是什么暗示？莫非是佳颖姐太漂亮还是太温柔，还是自己早已想要表白佳颖姐。感觉自己思想有点危险……??‍♂️ 最近评论区怕是中了病毒，怕会是个人恩怨，不过佳颖姐放心，至少我会永远站在你那头。如果他们都不爱你了，我还是会的。即使我永远无法突破三奖，即使我总是在制度上吃瘪，但是佳颖姐，我永远对你认可。
78387,4548,卢佳颖,2019-04-30 09:27:15,-35,5,40,兔子警官很贴切了?
80809,4548,卢佳颖,2019-04-30 09:25:36,-30,7,37,很温柔很温柔！人特别好
82241,4548,卢佳颖,2019-05-02 02:09:31,-31,10,41,知心姐姐
91988,4548,卢佳颖,2019-04-30 09:26:08,-18,13,31,佳颖姐佳颖姐！我爱佳颖姐！
102198,4548,卢佳颖,2019-05-01 09:29:06,32,42,10,区别对待还是有点不舒服的。。。感觉每时每刻都在看所有人的绩点。。。这学期绩点比较高。。。突然就变得很客气很关心了。。。
105431,4548,卢佳颖,2019-05-01 09:29:17,21,34,13,就很含糊，不走心，怕事，明哲保身型？
105475,4548,卢佳颖,2019-05-01 09:29:32,20,37,17,对一部分同学热情得像舔狗，对一部分同学又冷漠的摆臭脸，虽然对我也不差，但讲真，这个样子给1分都嫌高
105744,4548,卢佳颖,2019-05-01 09:10:00,-48,3,51,超！可！爱！（没有啊虽然我绩点惨不忍睹但佳颖姐还是经常来关心我哈哈）
105779,4548,卢佳颖,2019-05-01 09:29:38,29,41,12,去交表格的时候，听到她和别的老师讲同班同学的情况，虽然很难评判为背后讲同学坏话，但是拿着别人的私事和别的老师讲笑话一样，好像有些过分吧
105819,4548,卢佳颖,2019-04-21 08:54:37,-16,12,28,可！爱！
105828,4548,卢佳颖,2019-05-01 09:29:26,35,39,4,长的好好看啊，消息回复更及时一点就更好了
105843,4548,卢佳颖,2019-04-22 01:41:12,5,24,19,超！可！爱！（虽然我绩点惨不忍睹但佳颖姐还是经常来关心我哈哈哈）
105908,4548,卢佳颖,2019-04-30 09:26:01,34,37,3,好！看！笑起来咯咯的像母鸡一样太可爱了(⁄ ⁄•⁄ω⁄•⁄ ⁄)
105910,4548,卢佳颖,2019-04-23 02:54:57,-30,3,33,好！看！笑起来鸽鸽鸽的像咕子? 一样太可爱了(⁄ ⁄•⁄ω⁄•⁄ ⁄)\n\n
106003,4548,卢佳颖,2019-04-30 09:27:28,-14,11,25,就很可爱呐！(｡･ω･｡)ﾉ♡
106028,4548,卢佳颖,2019-05-01 09:29:45,30,32,2,很温柔啊卢导，对话的时候不会打断你，虽然有时候视线比较飘忽，有一种没听的赶脚(/ω＼)
106133,4548,卢佳颖,2019-04-25 05:35:59,33,37,4,没有啊佳颖姐人超好，对挂科的同学也很好的，对你们不好是你们自己有问题吧！无奈╮（╯＿╰）╭
106225,4548,卢佳颖,2019-04-25 23:27:56,12,25,13,佳颖姐人很好啊！自己有问题就没资格要求别人啊！
106237,4548,卢佳颖,2019-04-26 02:14:27,35,37,2,表白温柔可爱的佳颖小仙女，不接受任何批评！(/ω＼)
106268,4548,卢佳颖,2019-04-26 04:36:02,13,24,11,颜即正义，不接受奇奇怪怪的指责(▼皿▼#)
106278,4548,卢佳颖,2019-04-26 05:47:20,20,28,8,虽然我绩点惨不忍睹但佳颖姐还是经常来关心我，我觉得佳颖姐人很好啊，说坏话的还是先反思一下自己吧(〜￣▽￣)〜
106316,4548,卢佳颖,2019-05-01 09:30:08,-5,16,21,对同学的区别对待。。。不仅体现在绩点上。。还体现在性别。。。和背景上。。。
106380,4548,卢佳颖,2019-04-27 01:00:37,18,24,6,好看！好好看！超级好看！想不出夸什么了，反正就是很好！(≧∇≦)/
106387,4548,卢佳颖,2019-05-01 09:29:54,22,25,3,应该挺负责任的吧，感觉好像一直很忙，去办公室经常找不到人，有时候提前约了时间还是找不到人，是真的很忙吧
106447,4548,卢佳颖,2019-04-27 12:20:47,23,24,1,卢佳颖好看哟
106533,4548,卢佳颖,2019-04-28 04:38:02,23,24,1,卢导特别善良的，和我讲起别的同学，也会叮嘱我，不要把她告诉我的事情说出去，真的不会背后说别人坏话的
106541,4548,卢佳颖,2019-04-28 05:03:22,-18,2,20,是要走了吗，终于?
106829,4548,卢佳颖,2019-04-30 09:22:35,-14,6,20,我不知道为什么 我一条18.2.13的评论“就觉得两个辅导员都超赞的呀”能从20个赞点到-10 在我看来 无论绩点如何 两个辅导员对我来说都算无微不至 看到一些恶评也能理解他们所说的 但是我真的不是很理解为什么两个辅导员的评分能出现这种翻天覆地的变化。他们到底做什么了？
107064,4548,卢佳颖,2019-05-01 09:09:20,-17,0,17,发布时间还会变的吗，害怕?
107068,4548,卢佳颖,2019-05-01 09:33:20,-11,4,15,吐槽有度，口下留情。心态平和，公正打分。别和微博一样鸭
107104,4548,卢佳颖,2019-05-01 14:39:03,-11,2,13,这都啥啊评论区
107263,4548,卢佳颖,2019-05-03 10:11:20,19,20,1,佳颖姐的头等迷妹前来报道(｡･ω･｡)ﾉ♡话说大家对佳颖姐好苛刻啊，就算对佳颖姐有一些小小的意见和建议，可以直接提嘛，佳颖姐人很好的，超级温柔的。在这里打低分真的很伤人心。希望大家公正打分，不要因为小情绪就打1分，良心真的过的去吗？？？( •̥́ ˍ •̀ू )
107288,4548,卢佳颖,2019-05-03 04:52:47,8,9,1,温柔善良，迷糊可爱
107305,4548,卢佳颖,2019-05-03 10:11:09,-8,1,9,日久见人心
107451,4548,卢佳颖,2019-05-05 08:55:49,6,7,1,awsl，这也太好看了
107870,4548,卢佳颖,2019-05-10 23:50:06,0,3,3,刷分？
107901,4548,卢佳颖,2019-05-11 03:13:33,3,5,2,有人解释一下究竟发生了什么么
108892,4548,卢佳颖,2019-06-03 18:04:47,1,3,2,佳颖姐在耐心帮交叉解决问题呢！辛苦佳颖姐！
108957,4548,卢佳颖,2019-06-04 16:57:55,1,4,3,人美心善佳颖姐！
139944,4548,卢佳颖,2021-08-22 09:37:31,-3,5,8,帮新生还是很热情吧
141171,4548,卢佳颖,2021-09-25 14:30:28,-1,6,7,佳颖姐yyds！成为佳颖姐带的兵真是太幸运了！
143709,4548,卢佳颖,2021-12-02 07:37:23,1,5,4,认真负责
151168,4548,卢佳颖,2022-02-24 02:33:06,3,5,2,卢老师其实有消息必回啊，有时候微信上聊天也不会对我的骚扰()太反感，只能说卢老师真的挺好的，awa
151376,4548,卢佳颖,2022-03-02 01:26:38,-11,2,13,垃圾fdy
152323,4548,卢佳颖,2022-04-03 15:44:44,1,2,1,正评论
156188,4548,卢佳颖,2022-06-18 05:58:49,-17,4,21,垃圾fdy，屁事多，想被c了吧
159863,4548,卢佳颖,2022-09-07 02:11:27,-2,1,3,这里将会有一篇很长的评论，在一段时间内我会发出来，先放个位置在这里。
160035,4548,卢佳颖,2022-09-12 05:10:20,0,4,4,自以为是的要死
160688,4548,卢佳颖,2022-10-01 09:23:49,2,4,2,反正因为其他连教官的奇怪的自荐选拔方式没能参加队列，分就那样吧，不算高，很不满意，也没捞捞，但也就那样吧，毕竟没有给我们加码，平时也挺不错的。
161394,4548,卢佳颖,2022-11-06 02:22:47,-4,4,8,卢姐姐人真好啊，我一路摸鱼过军训还能给我4.5
163976,4548,卢佳颖,2022-12-17 04:28:56,4,4,0,佳颖姐可以说是十分负责，用心的了。
171610,4548,卢佳颖,2023-03-30 02:30:26,6,6,0,不喜欢以军训单纯来论老师\n\n平心而论从学院管理和对学生的态度\n\n老师都是很不错的了
108586,5206,张帆,2019-05-29 06:09:30,0,6,6,课后作业相比之下算是比较少的，最后的考试其实就是小组展示哈哈哈哈哈哈。
135382,5206,张帆,2021-05-09 03:52:51,2,4,2,什么玩意啊
140458,5206,张帆,2021-09-12 10:18:12,3,4,1,呵呵呵
147971,5206,张帆,2022-01-11 08:41:02,0,0,0,。。。
151275,5206,张帆,2022-02-27 11:23:39,2,4,2,讲得很一般……听得很难受，形势与政策课讲出来的东西感觉没有什么说服力，就是念ppt，ppt上没有就讲得磕磕绊绊……
156606,5206,张帆,2022-06-20 11:54:55,-1,1,2,这还有什么好说的\n\n讲的又烂和给分还差
176198,5206,张帆,2023-06-28 04:27:53,-1,0,1,讲的烂，给分差。有零分我就打零分了
194115,5206,张帆,2024-06-22 05:19:07,0,0,0,今年给分好好诶
