评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
54668,1412,施晋江,2017-06-30 03:50:20,0,0,0,老师人超级好的
56501,1412,施晋江,2017-07-04 02:04:52,3,3,0,老师人很好！两个学期选他的课！本来大二还想选的，结果时间冲突唉！
58067,1412,施晋江,2017-07-28 03:51:30,23,27,4,第一，希望负责定向越野这门课的老师可以每年多花点时间做新图，或者多做几张图每年随机抽；第二，共享单车党应该受到应有的惩罚；第三，如果体育课可以反复多次选的机制没有改变，就不要以单次跑图排名定专项成绩。第四，以华家池作为期末专项考试地点以经有很多年，前后相邻的两个人会拿到不同的两张图，而这两张图的难度有明显差距。综上，我认为定向越野这门课的期末专项考核方法不符合公平原则。
59691,1412,施晋江,2017-09-26 03:06:02,0,1,1,下午不用上课了哈哈哈
64463,1412,施晋江,2017-12-24 07:37:08,4,4,0,虽然分数还没出来，但是老师真的超棒der
66436,1412,施晋江,2018-01-16 10:42:20,3,3,0,很负责也很关心学生的好老师，很公正
66450,1412,施晋江,2018-01-16 14:22:18,8,9,1,先不管绩点如何，单纯只说老师，老师人超级好，对妹子很照顾，平时带大家也会玩一些不一样的活动，比如篮球，不止越野，很赞很好。
66456,1412,施晋江,2018-01-16 15:48:12,2,2,0,很公正的老师，人也很好，真的能学到东西，10分不解释
66464,1412,施晋江,2018-01-17 01:43:56,4,8,4,专项按排名评分不合理，成绩在别的班可以前三，在本班却倒数。\n\n也就是说，按本班的排名正态，最后却要和其他班一起竞争，不止体育，科科如此……那这就有事情了呀。\n\n根源出在正态分布上。\n\n抛开这些，老师不错。
66566,1412,施晋江,2018-01-17 09:44:29,0,0,0,还是要看身体素质，哎
67079,1412,施晋江,2018-01-20 08:33:32,-7,2,9,怎么说呢？体育课从来不缺席，个人身体条件也是蛮不错的，平时也是好好上课，体测.12分钟什么的也是很不错的，就期末打错一个点，最后分全班倒数第二，评分太不合理。我一个百米只用11.8的人，别人期末22分钟，我最后成绩35分钟我就不是很懂了。
71658,1412,施晋江,2018-01-29 00:13:34,1,1,0,虽然很久没上老师的课了（因为时间冲突）。。但闲来无事刷一波评论～感天动地好老师
81284,1412,施晋江,2018-07-04 14:26:02,6,6,0,人好，课好，分好
87748,1412,施晋江,2018-10-11 09:35:23,1,1,0,老师很关心学生，有问题会帮忙的
91270,1412,施晋江,2018-12-04 15:18:48,2,2,0,最喜欢的老师
92177,1412,施晋江,2018-12-27 02:42:35,5,6,1,排球一打六，投篮干全班。。。。
94731,1412,施晋江,2019-01-18 04:03:44,4,5,1,真的好老师超赞，体育课真的可以锻炼到，给分也非常好。期末考有打卡点没找到耗了很久，专项成绩班级倒一，平时认真完成，总评88分。感谢老师
94757,1412,施晋江,2019-01-18 05:18:08,1,1,0,老师真的太好了
94827,1412,施晋江,2019-01-18 09:22:08,0,1,1,很不错，这学期4.8，有时候跑定向挺累的，想跑步锻炼锻炼的同学果断施老师呀！
94953,1412,施晋江,2019-01-18 13:40:35,7,7,0,大一新生，平时体育并不好，尤其是长跑一直以来都不大好..选了定向越野就是为了锻炼自己。但万万没有想到的是！施老师是我大一第一学期最喜欢的老师！教龄很长，认真负责，对女生真的比较宽松！最最重要的是！真的没有想到能拿到4.8（给分真的很好很好）！
95136,1412,施晋江,2019-01-19 01:13:48,6,6,0,施老师是我来这个学校以后遇见的最好的老师！！！很负责，又很关心学生，也很有上进心，真的特别特别好的老师。体育课也很有趣很充实，每周的坏情绪总能在体育课上被冲刷。定向虽然累了一点，不过就当是锻炼身体了，一般人都可以的~
95137,1412,施晋江,2019-01-19 01:14:35,2,2,0,感觉挺好，老师挺温柔\n\n
95343,1412,施晋江,2019-01-19 08:46:07,4,4,0,大学第一门满绩 老师真的很负责 谢谢老师
96635,1412,施晋江,2019-01-21 08:19:07,3,3,0,老师人很好，课也挺好，除了定向以外有时也会玩一些不一样的活动。教龄很长了，人也非常亲切。上课也真的很有趣。可惜因为下雪植物园定向被砍了_(:з」∠)_  定向这个运动本身运动量就蛮大的，不喜欢运动量大/拓展类的建议慎选。专项分是排名给分，所以要拿高分不如很多项目容易。但是喜欢拓展类的来选是绝对不会后悔的。
109361,1412,施晋江,2019-06-13 09:24:39,2,2,0,啊啊啊\n\n
112710,1412,施晋江,2019-07-05 00:57:51,-1,1,2,负责任 有理想 给分赞??
113290,1412,施晋江,2019-07-06 04:02:39,0,1,1,多谢老师，跑华家池的时候有一个点找了很久找不到大概全班倒数七八，但是还是靠老师的师生情有4.5。老师说他快到退休年龄可能上不了几届本科生的课，可惜了。
118273,1412,施晋江,2019-10-24 07:06:52,0,2,2,老师非常负责，也很温和。就是上完定向我又残废了...
122077,1412,施晋江,2020-02-11 07:36:40,3,3,0,给老师点个赞！虽然上课长期被搞，但是乐在其中。
122230,1412,施晋江,2020-02-20 06:58:10,1,2,1,给分确实差了点
141925,1412,施晋江,2021-11-01 04:14:03,-1,0,1,绝对的好老师，关心体贴同学，教导有方
142897,1412,施晋江,2021-11-17 06:51:13,0,2,2,什么祖安黄文婷
144268,1412,施晋江,2021-12-21 03:41:41,-1,0,1,人很nice，除此之外想不到别的了\n\n定向越野考试是按排名给分
144913,1412,施晋江,2021-12-26 02:09:00,-1,0,1,很温柔很耐心！
147212,1412,施晋江,2022-01-09 05:53:56,0,1,1,很负责，也有人情味，给分公正，可爱可敬的一位老师
147825,1412,施晋江,2022-01-11 03:03:33,0,1,1,好老师，很关心学生，但是定向越野我是真的跑不来
147914,1412,施晋江,2022-01-11 07:03:05,0,2,2,施晋江老师上课和蔼，也很关心同学，鼓励我们多多运动，是个好老师。关于定向越野这门课，首先选它，你不会不及格，最低分取决于选这门课的人数，期末考核时，按排名一名一分往下排，我的室友倒数几名也有85的成绩，所以说是很不错的。其次，你要考虑周末是否有时间出去跑，今年的定向越野由于疫情，没有出去跑，但往年会在周末安排到其他校区或杭州的地方去跑。最后，选它至少你多了跑步机会，十二分钟跑，应该也不会太差😏
155331,1412,施晋江,2022-06-11 03:37:40,-1,1,2,哼。。。。
156424,1412,施晋江,2022-06-19 14:31:27,5,6,1,考核不合理，完全可以设置时间段来相应的给分。跑个定向越野考试还要排名给分，你当大家都是运动员？拼死拼活必须争个高下？本来上体育课的目的也就是来锻炼身体的，学习生活之外充实一下自己，搞得和体育竞赛一样，无语。
4697,1455,郑其适,2015-06-26 08:50:03,-11,12,23,最后一节课吊打我们  输了买饮料≥﹏≤  但是人还是很好哒
6839,1455,郑其适,2015-07-24 05:24:50,46,60,14,给分差
11670,1455,郑其适,2015-12-10 00:12:47,40,53,13,The poorest teacher I've ever experienced
12625,1455,郑其适,2015-12-23 15:53:41,-17,9,26,还不错啦\n\n
13400,1455,郑其适,2015-12-27 16:02:20,-8,12,20,老师人挺好啊，虽然有点凶，但如果你技术不错就没事
13822,1455,郑其适,2015-12-31 13:39:34,25,36,11,技术渣不要去。
14409,1455,郑其适,2016-01-07 02:17:45,29,40,11,垃圾老师，又凶又丑苛待学生！没有师德！
14598,1455,郑其适,2016-01-08 02:26:10,-19,11,30,老师人真的挺好的，的确有点凶，不过并不是很过分的那种，而且挺理解学生的，有特殊情况也可以请假。技术什么的先不管，总被骂的大概是经常不来还哭着喊着要签到的吧？
16835,1455,郑其适,2016-01-19 05:05:11,-7,6,13,人是挺好的，就是给分低，
16881,1455,郑其适,2016-01-30 23:50:29,22,28,6,千万别选！！大绩杀！！
17108,1455,郑其适,2016-01-19 15:08:00,25,33,8,很差的体验
17296,1455,郑其适,2016-01-20 03:54:50,17,21,4,挺严格的，脾气来的快骂人的时候很凶但主要是技术太渣他看不下去。给分也不高。
18543,1455,郑其适,2016-01-22 03:24:20,18,22,4,给分太差啊啊啊啊啊啊！
18664,1455,郑其适,2016-01-22 08:53:00,12,17,5,垃圾老师，没师德
19570,1455,郑其适,2016-01-24 17:26:19,11,17,6,严格可以理解，他说的一些问题比如迟到有道理，但是间歇性的臭脾气实在是莫名其妙，你根本不知道他什么时候冲你发脾气，千万别接他的话茬。次次签到期末8球70。
19724,1455,郑其适,2016-01-25 07:18:47,4,8,4,不好不好
21051,1455,郑其适,2016-02-13 13:51:13,9,12,3,给分差得少见的体育老师，性格很急
22023,1455,郑其适,2016-03-02 06:04:37,-8,6,14,我觉得挺好的呀，7球87分的飘过
24414,1455,郑其适,2016-04-30 13:26:46,-5,12,17,看了前面的评论怀疑自己和他们上的是不是同一个老师了 老师人特别好 两次羽毛球都是在郑老师班上 没事还会和你唠唠嗑 脾气也不差 只是对于不认真对待羽毛球的人会急性子一点 老师对你急也要看看你自己的原因吧
26159,1455,郑其适,2016-06-16 06:31:25,8,12,4,我当时考试打了9球过了7球，然后老师说考试结束了。然后我记得是打了9个还有一个没发，但是他非说10个了，现在不知道我有没有记错。。但是他不由分说骂了我很久。这也罢了，还直接扣我一球，记了6个。。平时上课脾气特别差，平时点到都到了最后给说我一次没签到，我也是醉。。大学三年遇到的不多的奇葩老师
26616,1455,郑其适,2016-06-20 11:13:36,12,15,3,腊鸡 给分差到爆炸
27960,1455,郑其适,2016-06-28 07:26:51,10,11,1,体育成绩出来之后本来就不高的GPA又降了
28254,1455,郑其适,2016-06-28 08:21:59,1,2,1,技术好的选，技术不好的慎重
28310,1455,郑其适,2016-06-28 08:30:16,9,10,1,人还可以对于一些同学来说会觉得有点凶 但羽毛球初级班真的有点坑的
28402,1455,郑其适,2016-06-28 08:50:17,-1,2,3,看心态了，大部分把体育课当成玩的建议不要选了。确实喜欢的还是要愿意吃点苦
28581,1455,郑其适,2016-06-28 10:36:22,30,32,2,上课比较水，但是给分确实差，而且表达能力不好，不愿意在群里说太多话，同学问问题，他的回答也简练的有些过分，很难懂。给分非常差！慎选！
29582,1455,郑其适,2016-06-30 04:18:45,8,10,2,唉 ， 给分差……上学期篮球随便玩玩都有4.2，这学期羽毛球那么认真上才3.9……果然不同老师给分标准天差地别啊……
29842,1455,郑其适,2016-06-30 11:32:48,4,5,1,脾气特别差，肝火旺
30011,1455,郑其适,2016-06-30 17:30:07,9,13,4,每次都签到了，期末考85分，理论考76分，结果72分，呵呵了
38607,1455,郑其适,2018-09-26 01:54:03,4,13,9,不选老郑羽毛球，读完浙大也枉然。
39017,1455,郑其适,2016-12-20 14:08:12,4,4,0,真的垃圾
39188,1455,郑其适,2016-12-21 13:52:04,1,1,0,太差了
39451,1455,郑其适,2016-12-23 01:19:33,5,7,2,怎么说……其实人是真的挺好的。上课睡过头了会理解你给你签到。以及体育算分不是有严格的算法吗？
40114,1455,郑其适,2017-01-15 16:41:56,3,8,5,给分太差
41184,1455,郑其适,2017-01-10 02:13:40,5,8,3,毕竟李永波队员，生于印尼，前国家队员，你还想让他对菜鸟们有多少耐心呢？
42342,1455,郑其适,2017-01-14 04:57:57,7,12,5,又严肃又幽默吧，但是我觉得老师人其实特别好，因为我技术不行也被骂过(T＿T)但是他人真的是好！好！心地很善良
42751,1455,郑其适,2017-01-15 04:40:45,3,4,1,一般吧，就是态度不太好
42753,1455,郑其适,2017-01-15 04:42:17,2,4,2,比较凶
42775,1455,郑其适,2017-01-15 05:13:55,7,10,3,真·绩杀，既然全勤也能只有2.1，如果不幸选了他的课，建议想翘就翘，人还可以，但是很难交流，总之不建议选他的课
42794,1455,郑其适,2017-01-15 06:23:09,3,5,2,辣鸡，我想选零分啊！！！！！
42796,1455,郑其适,2017-01-15 12:24:31,3,4,1,真•绩杀
42876,1455,郑其适,2017-01-15 10:32:32,-4,3,7,郑老师虽然有点凶，但是教的时候还是很仔细的。其实人挺好的。虽然羽毛球给分一直不高，专项考核偶然性太大。根据成绩组成计算出来绩点应该有3.9，但是只给了3.6，不知道是怎么回事。想选羽毛球的要做好被拉绩点的准备。真爱羽毛球确实可以选郑老师的课。感谢郑老师一个学期的教学。
43007,1455,郑其适,2017-01-15 14:50:43,3,4,1,上课很严，绩点也不高
43496,1455,郑其适,2017-01-16 11:03:49,2,5,3,渣老师，脾气暴技术渣，给分巨差
44739,1455,郑其适,2017-01-18 07:43:59,-2,2,4,给分不错的啊，体育考核的几项都认真做了，很容易就满了
45767,1455,郑其适,2017-01-20 05:02:04,3,4,1,绩点不高是真的 但是人也还不错吧？评论区为啥这样说老师。
46715,1455,郑其适,2017-01-22 08:10:47,3,3,0,给分太差，一学期绩点就因为体育gg了
47932,1455,郑其适,2017-02-27 10:50:46,3,4,1,感觉挺好的。\n\n
49937,1455,郑其适,2017-04-27 09:56:28,2,3,1,真的没办法沟通了，五一放假之前一定要我们把十二分钟测了，烤柿粥刚过啊，反应说人太累了想休息一下都不行，一定要跑。关键考试周过了就我们星期五的有课，大家统一了五一回来跑不行吗，态度真的很差???
50964,1455,郑其适,2017-05-10 08:44:58,0,2,2,12分钟跑前让你热身到死的好老师，你跑了x圈到x圈半之间，其它老师会给你算x圈半，他就给你算x圈，不关心体谅学生，怎么可能受欢迎。。。
54817,1455,郑其适,2017-06-30 09:07:21,6,9,3,次次点名是真的。严格是真的。\n\n但是说实话老师很认真很负责的，有些东西确实是因为我们没做好他才会批评啊…又不是瞎批评。个人觉得老师就是那种刀子嘴豆腐心，先骂一通然后会给你补救方法。虽然最后专项考炸了绩点爆炸但是还是觉得老师没那么差
54835,1455,郑其适,2017-06-30 09:33:43,0,2,2,老师的感觉就是：我是老师，你们这群渣滓，轮不到你们讲话。
56880,1455,郑其适,2017-07-05 02:12:32,0,1,1,脾气不怎么样，但是人还行，但是除了教学还有其他问题，技术好点的推荐，反正考试是别的老师来
59137,1455,郑其适,2017-09-20 02:23:35,7,14,7,郑老师是真的善良；有人评论他脾气不好，我觉得一方面是他对技术绝不苟且；一方面可能是他真的不善言谈。其实你从他的只言片语中能发现他对学生的关爱与理解，老郑真的是好老师！
60204,1455,郑其适,2017-10-13 02:44:45,170,207,37,可能是因为我以前瞎玩羽毛球的原因，我的握拍发球扣球姿势都不太好，然后今天被老师看到就当着所有学生的面一直讲我，特别凶的那种，然后他越凶我就越紧张，本来还可以正常打过网的在他面前根本就打不过去。其实做老师最起码应该耐心一点，我是习惯问题一时很难改变姿势，我也已经很认真地听他讲了，所以觉得超级委屈。上课人多不好意思，下课了一骑上车就哭了。\n\n毕竟今天是我生日，一大早上被骂成这样实在不算是个礼物。
60231,1455,郑其适,2017-10-15 00:51:22,-1,1,2,渣老师人还这么凶想退课
63138,1455,郑其适,2017-11-28 15:24:07,-3,2,5,垃圾老师，不能好好说话吗
63653,1455,郑其适,2017-12-11 15:54:24,4,9,5,性别歧视，女生千万别选
63933,1455,郑其适,2017-12-20 00:06:53,6,7,1,不知道是不是每个人对“骂”的定义不同吧，我觉得老师整个学期没有骂过人啊。看到同学动作不好的话很主动指出来是真的，然后还会告诉学生应该怎么样做，还会自己也做示范。最后打球时间遇到不想对打的也很热心拿一长筒球开球过去给学生练习专项（虽然有时候球开的也不太好）。。有人的球拍线断了，他也很热心问要不要帮着找人换线啊。。。给分怎样就确实不知道，无端端不重视理论考试这一点个人还是有点不爽
64739,1455,郑其适,2017-12-27 04:16:06,-1,4,5,老师实际上是不错的，有时候脾气很差，但只是极少数情况。如果想学东西，郑老师是最好的选择。讲道理，有的羽毛球老师上课只教发球（因为考试考发球），但是郑老师会教你很多
64805,1455,郑其适,2017-12-27 07:52:52,0,6,6,奇怪，明明好端端的老师被你们说成这样。无言，老师虽然肝火有点大，但人很好呀。自己做不好，被老师说两句就要骂老师，唉。
65132,1455,郑其适,2017-12-29 06:29:13,2,3,1,上课很水，体验不好。脾气是真的差，在群里都不理同学们提出的问题，最重要的是性别歧视啊！！！！你们女生怎么怎么不好，你们女生考试怎么怎么不好，你们女生平时怎么怎么不好，要不是老师我肯定上去怼了，辣鸡老师?
65139,1455,郑其适,2017-12-29 09:02:37,5,7,2,脾气差是问题吗，人品差才是吧，我不是他班级的，但考试是他来考，自己看球不仔细就以最后落点来判断，明明没出界（连线都没压的球）就因为最后弹起来的落点在界外就算0分？（不是我的球，所以我在边上看的很清楚，而且其他同学看到了）想提醒老师看错了，态度真是差。更恶心的是后面一个女生成绩好一点，95+，（同学平时成绩好，和这件事没关系）他md直接不让下一个学生考试，跟这个女生打了几球？还半场高远球？我以为多精彩呢？所以上面吐槽性别歧视的醒醒吧，人家就是看不起你们打得不好的。最后郑其适你要是看得见这评论，我就想问问你监考真的问心无愧吗？那么多人看着的球，你好意思对学生的提问直接说“你看的准还是我看的准这种话”我以被你监考羽毛球为耻！浙大也不应该有你这样的体育老师
65244,1455,郑其适,2018-01-02 04:11:47,0,3,3,虽然上课的时候凶了点，但是老师还是挺好的…但是，羽毛球慎选啊！！！发球考试真的是想哭！！！
65513,1455,郑其适,2018-01-05 03:20:00,0,3,3,说实话，老师人真的很好
65630,1455,郑其适,2018-01-08 01:06:24,7,8,1,老师其实只是脾气有时候爆一些，人其实是很好的，会认真的教你球，也很体谅学生，真的没有前面说的那么差，性别歧视是真的没有啊……十分
68874,1455,郑其适,2018-01-24 04:31:06,2,2,0,给分没有其他体育课好，有时候有点凶
68878,1455,郑其适,2018-01-24 04:51:46,0,2,2,真·绩杀 全勤从未请假 理论考86 技术考75 最后3.0 真是无了语 比较严肃 但上课还蛮有意思 虽然课上的开心但是这个分真的是让我不知道说什么好。。。
68880,1455,郑其适,2018-01-24 04:52:45,1,3,2,老师人还不错，有的时候有点凶，给分是真的差。
68883,1455,郑其适,2018-01-24 05:02:11,-4,0,4,分很低…虽然我向来很水也不能怪谁，不过同样的水法其他体育课要高整整一个绩点。不过老师虽然凶，人还算不错的。
68894,1455,郑其适,2018-01-24 05:21:58,9,10,1,理论考100，技术考82，所有体测全都及格，有的成绩还不错，打卡打满了，最后绩点2.1，呵呵
68912,1455,郑其适,2018-01-24 05:50:16,1,1,0,有点凶吧 只能说上课没什么意思 想要绩点高的话只要理论考体测十二分跑都还好 期末考别太紧张就行 毕竟期末考还是很简单的 发十个球就行还不管你什么姿势（犹记得当初因为发球姿势不好被老师怼死）
69144,1455,郑其适,2018-01-24 08:56:30,1,2,1,这给分，绝望了
69195,1455,郑其适,2018-01-24 09:56:35,-5,1,6,待人有些凶，，但人还不错，还有我的羽毛球上四了，还行
69308,1455,郑其适,2018-01-24 12:31:14,4,4,0,一点都不体谅学生
69545,1455,郑其适,2018-01-25 03:34:42,4,4,0,难受，绩点查，把我均绩拉低好多好多好多，考试难不要选
70234,1455,郑其适,2018-01-26 09:15:00,4,5,1,为什么没有零分，极差的体验，莫名其妙发脾气扣分，呵呵
70765,1455,郑其适,2018-01-27 13:31:58,6,9,3,每节课点名，上课凶，性别歧视所以女声最好别选。最重要的是绩杀啊！！！woc，绩杀！！！！！
71647,1455,郑其适,2018-01-28 23:35:19,-4,2,6,老师并没有很凶啊，上课只要认真练习按照要求做，还是没问题的。至于成绩，主要看自己的理论和技术考试。
72006,1455,郑其适,2018-01-29 08:00:37,-5,1,6,emmmm怎么说，本以为会满的结果很低。之前听同学（打得很好）说专项考挂了最后也满了，但可能我打得不够好吧ヽ( ￣д￣;)ノ也不知道老师到底是按什么给的分，安慰自己还是学到了很多东西提高了技术水平吧，就酱。
74682,1455,郑其适,2018-03-05 05:43:13,2,4,2,教学还是认真的，但是其他时候让我们练，不管的；师德一般。呵呵。
75660,1455,郑其适,2018-03-15 01:52:14,3,6,3,本来就是不怎么会羽毛球才报初级班，哪有第一次打球就每个球都发得完美，说什么都一样教怎么就你教不会，脾气差得可以，直接上来就骂。真的不要选，宁愿空一天去上紫金港的课，尤其女生，如果技术不好真的会被骂哭的。
79187,1455,郑其适,2018-05-26 08:21:18,2,4,2,垃圾老师
79722,1455,郑其适,2018-06-13 05:06:32,0,4,4,老师真棒，为老师打call\n\n
79909,1455,郑其适,2018-06-15 05:40:36,-2,1,3,垃圾老师 给你考试乱发球 考试时后来的同学随便就给安排到最前面考试 最先到的人只能在那边暴晒
80296,1455,郑其适,2018-06-24 14:23:46,-5,0,5,挺好的老师，两个学期选他的体育课了。
82814,1455,郑其适,2018-07-09 07:24:50,-11,3,14,理论100，期末考96，50米满了，12分钟跑六圈半，打卡满了，引体向上11个，最后满绩了，感觉老师还不错吧
82831,1455,郑其适,2018-07-09 07:53:37,2,4,2,对于授课方面什么的，我是羽毛球菜鸡，无权评论。\n\n但这个给分是真的有毒啊，室友和我同一节课，每次都一起上课的，我50米，12分钟跑，引体向上，期末考试分数都比他高，只有打卡他比我多得一分，可是为什么最后我比他低6分π_π（有些嫉妒室友，难道老师看上了他的美貌？？？）\n\n
82991,1455,郑其适,2018-07-09 12:14:03,0,3,3,别选他的课!别选他的课!别选他的课!别人老师考核都是考核两三次，他只有一次!而且不怎么负责任，很多东西都不事先给你说好，在微信里面问他好久才回复。态度不好，教球的时候很严肃，不喜欢，给分也差，别让这个坑了你……
86990,1455,郑其适,2018-09-20 01:49:41,-2,4,6,第一节课必须去买他的100块钱一支的羽毛球拍，注意，是一只。不买不行
88573,1455,郑其适,2018-11-02 01:16:20,5,9,4,我觉得郑老师非常认真负责，没有前面评价这样
91055,1455,郑其适,2018-11-29 08:36:12,1,1,0,坑 坑 坑
91393,1455,郑其适,2018-12-08 02:04:45,1,1,0,呵呵呵
92254,1455,郑其适,2018-12-27 08:56:52,-4,0,4,以前他可能凶吧，但现在已经挺和蔼了，没见过他发脾气。\n\n教的确实不怎么样，老实说，如果我没基础，估计啥都学不会。\n\n初级班考试考发球，对于发球不好的人是绝对的噩梦，发球好的人也可能因为一两个出界而得低分。
92522,1455,郑其适,2019-01-02 01:08:24,3,5,2,虽然有时候的确会有一点凶，但是没有前面说的那么不堪，最后考试甚至宽容了一个球，就算最后给的绩点不好，我也认为他还是个好的老师
93367,1455,郑其适,2019-01-25 04:28:14,1,3,2,给分差脾气差 羽毛球真的不推荐
93551,1455,郑其适,2019-01-10 10:05:41,1,5,4,郑老师人挺好的，就是有的时候少了点耐心，但还是很为学生着想的。考试不是就只给考一次，可以考两次，至于分数就看自己水平啦。
93596,1455,郑其适,2019-01-11 00:56:09,-4,3,7,不知道哪些差评怎么回事，18级表示这学期之后想四年选一样的体育课
94969,1455,郑其适,2019-01-18 14:01:32,3,4,1,会喝酒吗？酒会喝了，球也会打了
98051,1455,郑其适,2019-01-23 04:29:01,6,8,2,修改评分，从4减到最低的1。
98239,1455,郑其适,2019-01-23 08:37:50,3,3,0,感觉老师不太有耐心而且凶，有的时候简直莫名其妙就开始发火，我真的emmm
98909,1455,郑其适,2019-01-24 05:01:18,-1,2,3,教课挺认真的，所以感觉很严。说话比较凶，但说的都是有道理的话。\n\n但最糟的是，我觉得这个老师挺没礼貌的。你有问题问他他也不好好回答，一个劲地扯开话题，有问题微信问他也不回。体育课分这么低也没见过了。
99654,1455,郑其适,2019-01-25 04:32:20,2,3,1,这个老师很好，会因为你一个动作不到位而着急。不行忍不住了我要说人话。\n\n我们tm是初级班没错吧？考试考这个？？别人体育老师给分均绩4分，你就3分，？？？一般的体育老师不想拖累我们大一的绩点都会给高，您真是“正直”呢！\n\n脾气差给分差，虽然羽毛球火爆，但是，选它须慎重！
99857,1455,郑其适,2019-01-25 08:43:30,6,8,2,呵呵，每节课都来，打卡也打了，理论考90，最后考试77，最终总分还低于77，服了，确实是绩杀，而且还是莫名其妙地降分。
99879,1455,郑其适,2019-01-25 09:02:41,-12,1,13,期末考75的我莫名其妙上了4...
99969,1455,郑其适,2019-01-25 11:11:18,2,4,2,为什么没有0分
100517,1455,郑其适,2019-01-26 08:38:49,4,7,3,其实真的一分都不想给。脾气凶态度超级差也就算了，给分还低，绩杀，真没想到会因为一门体育课拉低自己绩点。真不知道怎么会在浙大碰上这样的老师。学校发展太快也应该考虑一下师资力量的发展？
102611,1455,郑其适,2019-02-13 06:26:42,3,6,3,挺好的，关键看自己吧，初级班是他的，期末发球考试玄学^=_=^给分也挺实事求是的，最后4.8
105114,1455,郑其适,2019-04-04 01:25:29,-1,4,5,你也配当老师，也就借着羽毛球的热度，才有人选你的课程
105404,1455,郑其适,2019-04-11 22:41:25,2,4,2,表达能力捉急，脾气坏，不敢恭维
108252,1455,郑其适,2019-06-30 11:41:33,7,15,8,讲真，体育课绩点这种东西，还不是靠自己吗？打卡、身体素质、签到、专项考试，老师哪样能坑你？自己技术好不就高了吗？ 还有态度问题，老师只是比较直吧，大家又不是小孩子了，没有人一定要迁就你的情绪。
108718,1455,郑其适,2019-05-31 16:49:48,16,34,18,感觉好奇怪啊，是控评了吗，我也是羽毛球初级班的，而且打得是真不好，但是郑老师真的没发过脾气，不会的就问啊他好耐心地讲，真的觉得奇怪这个评论
109408,1455,郑其适,2019-06-14 03:01:52,11,16,5,老师真的挺好的，有时还会和学生开开玩笑，考试的时候还会鼓励学生，很暖啊
109412,1455,郑其适,2019-06-14 03:38:08,15,26,11,我看很多差评基本都是16和17年的，作为一个从18年到19年经历过羽毛球初级班和中级班的人来说，郑老师真的没你们想得那么差，或者说相比于前几年是有很大好转的，教球有教，但毕竟技术这东西还是要看平时的练习，他有时候看你打的不规范也会指出来。脾气的话一年了，他上课我就没见过他发过脾气，所以说想选羽毛球的话郑老师是值得选的。
109426,1455,郑其适,2019-06-14 09:32:00,-4,0,4,发球瞎发？故意给考试制造难度，真是难得的好老师
109433,1455,郑其适,2019-06-14 12:06:51,-1,2,3,态度也太差了吧
111971,1455,郑其适,2019-07-03 05:05:17,3,6,3,老师人真的不错 性子直而已
112992,1455,郑其适,2019-07-05 17:17:57,1,4,3,给分挺实事求是的，上课比较水，但是老师看到技术不行的同学也会耐心指点。
113772,1455,郑其适,2019-07-07 11:47:25,3,3,0,真的绩杀
114056,1455,郑其适,2019-07-08 14:14:48,4,10,6,羽毛球考试考发球就决定这个课的给分非常硬核，很实事求是，你发多少分就是多少分，老师对你最后得分的影响并不大，所以在说老师绩杀前想想自己发球发了几分。老师挺和蔼的，平常事也不多，最后还给补签，尽量把平时分拉高，我觉得他做的已经很好了，所以一些人不要因为自己的技术不行就说老师是绩杀，这样非常不负责任。
117511,1455,郑其适,2019-09-25 08:11:10,-2,6,8,别的不多说，反正我跟定郑其适了23336
121105,1455,郑其适,2020-01-19 15:20:16,2,5,3,我觉得老师的态度其实有在好转，给分也没有多差，体育课真的靠自己拿分，是最公平公正的课了。老师不调分是本分，调了分是情分。
126388,1455,郑其适,2020-09-24 14:25:43,8,9,1,卧槽。我补选上的，刚刚才知道这个软件。没得选了。QAQ\n\n
128018,1455,郑其适,2020-12-03 08:37:31,4,5,1,应该是我脸皮厚，不知道为啥他每次骂我总带着点恨铁不成钢的感觉，就没这么往心里去了2333
128291,1455,郑其适,2020-12-16 15:28:41,0,1,1,身体素质课没必要为难学生吧
129247,1455,郑其适,2021-01-02 09:11:44,0,4,4,我感觉老师人很好呀，不知道为什么这么多人打低分，感觉老师挺亲切的，也会很认真地纠正你的错误，是个很可爱的老师ww！
129589,1455,郑其适,2021-01-08 04:38:49,1,4,3,受伤请假算旷课
129653,1455,郑其适,2021-01-10 05:51:07,4,6,2,一丝一毫的耐心都没有。考个试迟来了会一直对我发脾气搞我心态，本来练得好好的结果动作都变形了……以后不敢选羽毛球了怕考试遇到他
130220,1455,郑其适,2021-01-19 09:41:09,2,7,5,呜呜呜老师真的人很好啊只是不擅长表达而已，而且说实在也没有很凶啊，有的同学自己上课态度很差过来打也不认真就想水课，还说老师的不好，真的很无语耶你们这些人
130345,1455,郑其适,2021-01-21 06:42:55,3,6,3,老师平时还好，十二分钟很严格，另外羽毛球考试比起其它班还是蛮难的，所以绩点不好
132471,1455,郑其适,2021-02-01 23:57:01,0,3,3,老师有时会有点严格，不过人还是很好的，关心学生，期末还会调分哦
132851,1455,郑其适,2021-02-04 07:22:01,1,4,3,老师很认真...能学到东西
134142,1455,郑其适,2021-03-17 03:50:19,0,3,3,真的是辣鸡老师
